smiles_aromatic,smiles_kekulized,nb_atoms,sw_filter_chembl,sw_filter_zinc,nb_unknown_gcf_chembl,nb_unknown_ecfp_chembl,nb_unknown_gcf_chembl_zinc,nb_unknown_ecfp_chembl_zinc
C=C(C)C(=O)OCC(C)C,C=C(C)C(=O)OCC(C)C,10,1.0,1.0,0,0,0,0
N#Cc1cc(O)cc(C(=O)O)c1,N#CC1=CC(O)=CC(C(=O)O)=C1,12,1.0,1.0,0,0,0,0
O=C1CC2OCCC2=NN1,O=C1CC2OCCC2=NN1,10,1.0,1.0,0,0,0,0
C=CCN1C(=O)OC(C)C1=O,C=CCN1C(=O)OC(C)C1=O,11,1.0,1.0,0,0,0,0
Cc1cn(C)c(O)n1,CC1=CN(C)C(O)=N1,8,1.0,1.0,0,0,0,0
C1CC(N2CCNCC2)CCN1,C1CC(N2CCNCC2)CCN1,12,1.0,1.0,0,0,0,0
c1ccc(Cc2c[nH]cn2)cc1,C1=CC=C(CC2=CNC=N2)C=C1,12,1.0,1.0,0,0,0,0
O=C(O)CC1CCN1,O=C(O)CC1CCN1,8,1.0,1.0,0,0,0,0
O=c1cc[nH]c(=O)o1,O=C1C=CNC(=O)O1,8,1.0,1.0,0,0,0,0
OCc1cccnc1,OCC1=CC=CN=C1,8,1.0,1.0,0,0,0,0
O=C1CSC(=Cc2cnc[nH]2)N1,O=C1CSC(=CC2=CN=CN2)N1,12,1.0,1.0,0,0,0,0
CNC(=O)NC1CONC1=O,CNC(=O)NC1CONC1=O,11,1.0,1.0,0,0,0,0
Oc1ccccn1,OC1=CC=CC=N1,7,1.0,1.0,0,0,0,0
CC(=O)c1ccccc1O,CC(=O)C1=CC=CC=C1O,10,1.0,1.0,0,0,0,0
O=C(O)C1Cc2[nH]cnc2CN1,O=C(O)C1CC2=C(CN1)N=CN2,12,1.0,1.0,0,0,0,0
Nc1nc(O)c2c(n1)NCCN2,NC1=NC(O)=C2NCCNC2=N1,12,1.0,1.0,0,0,0,0
CC(O)C(NC(=O)CN)C(=O)O,CC(O)C(NC(=O)CN)C(=O)O,12,1.0,1.0,0,0,0,0
NC1=NCC2CCCC12,NC1=NCC2CCCC12,9,1.0,1.0,0,0,0,0
CC1(O)C(C)(O)C(C)(O)C1(C)O,CC1(O)C(C)(O)C(C)(O)C1(C)O,12,1.0,1.0,0,0,0,0
CCCC1NC(CO)C(O)C1O,CCCC1NC(CO)C(O)C1O,12,1.0,1.0,0,0,0,0
OCC(O)C(O)C(O)CO,OCC(O)C(O)C(O)CO,10,1.0,1.0,0,0,0,0
CC(C(=O)O)C(N)C(=O)O,CC(C(=O)O)C(N)C(=O)O,10,1.0,1.0,0,0,0,0
CCC=CC1(C)SC(=O)C=C1O,CCC=CC1(C)SC(=O)C=C1O,12,1.0,1.0,0,0,0,0
C#CCNC(CS)C(=O)O,C#CCNC(CS)C(=O)O,10,1.0,1.0,0,0,0,0
N#CC=C(N)c1ccsc1,N#CC=C(N)C1=CSC=C1,10,1.0,1.0,0,0,0,0
c1ccc2[nH]ncc2c1,C1=CC=C2NN=CC2=C1,9,1.0,1.0,0,0,0,0
C=CC1CC=CCC1,C=CC1CC=CCC1,8,1.0,1.0,0,0,0,0
CCNCCN,CCNCCN,6,1.0,1.0,0,0,0,0
CN(C)CCc1ccc(F)cc1,CN(C)CCC1=CC=C(F)C=C1,12,1.0,1.0,0,0,0,0
F,F,1,1.0,1.0,0,0,0,0
C=CC#CC(C)=O,C=CC#CC(C)=O,7,1.0,1.0,0,0,0,0
CC(N)Cc1c[nH]cn1,CC(N)CC1=CNC=N1,9,1.0,1.0,0,0,0,0
NC1(C(=O)O)CNC(C(=O)O)C1,NC1(C(=O)O)CNC(C(=O)O)C1,12,1.0,1.0,0,0,0,0
C1=CCN(c2ccccc2)CC1,C1=CC=C(N2CC=CCC2)C=C1,12,1.0,1.0,0,0,0,0
CCCCCCN,CCCCCCN,7,1.0,1.0,0,0,0,0
CC1C2NCCC1N(O)C2=O,CC1C2NCCC1N(O)C2=O,11,1.0,1.0,0,0,0,0
CN(CCCN)CCCN,CN(CCCN)CCCN,10,1.0,1.0,0,0,0,0
CC(=O)c1cnc(N)nc1C,CC(=O)C1=CN=C(N)N=C1C,11,1.0,1.0,0,0,0,0
COc1ccccc1CC(C)N,COC1=CC=CC=C1CC(C)N,12,1.0,1.0,0,0,0,0
NC1(C(=O)O)CCCC1O,NC1(C(=O)O)CCCC1O,10,1.0,1.0,0,0,0,0
CN(C)c1ncc(C(=O)O)cn1,CN(C)C1=NC=C(C(=O)O)C=N1,12,1.0,1.0,0,0,0,0
Cc1ncsc1CCO,CC1=C(CCO)SC=N1,9,1.0,1.0,0,0,0,0
CCOC(=O)C1=CCN(C)CC1,CCOC(=O)C1=CCN(C)CC1,12,1.0,1.0,0,0,0,0
CC1OCC2(CCCNC2)O1,CC1OCC2(CCCNC2)O1,11,1.0,1.0,0,0,0,0
Cc1ccncc1C(=O)O,CC1=CC=NC=C1C(=O)O,10,1.0,1.0,0,0,0,0
CC1SCC(N(C)C)CS1,CC1SCC(N(C)C)CS1,10,1.0,1.0,0,0,0,0
O=C(Nc1nccs1)C(F)(F)F,O=C(NC1=NC=CS1)C(F)(F)F,12,1.0,1.0,0,0,0,0
NCc1cccc(F)c1,NCC1=CC=CC(F)=C1,9,1.0,1.0,0,0,0,0
CC(C)(C)c1cc(O)ccc1O,CC(C)(C)C1=CC(O)=CC=C1O,12,1.0,1.0,0,0,0,0
O=C(O)COc1ccccc1,O=C(O)COC1=CC=CC=C1,11,1.0,1.0,0,0,0,0
Cn1c(N)nc2ccccc21,CN1C2=CC=CC=C2N=C1N,11,1.0,1.0,0,0,0,0
CN(N)CCCc1ccccc1,CN(N)CCCC1=CC=CC=C1,12,1.0,1.0,0,0,0,0
Cc1sc2nc(N)sc2c1C,CC1=C(C)C2=C(N=C(N)S2)S1,11,1.0,1.0,0,0,0,0
NNC(=O)c1ccc(O)cc1,NNC(=O)C1=CC=C(O)C=C1,11,1.0,1.0,0,0,0,0
O=C(CC1CCCCC1)NO,O=C(CC1CCCCC1)NO,11,1.0,1.0,0,0,0,0
CC(C)=CC(CN)CC(=O)O,CC(C)=CC(CN)CC(=O)O,11,1.0,1.0,0,0,0,0
O=c1sc2c(s1)SSSSS2,O=C1SC2=C(SSSSS2)S1,11,1.0,1.0,0,0,0,0
O=C(O)c1cc2[nH]ncc2[nH]1,O=C(O)C1=CC2=C(C=NN2)N1,11,1.0,1.0,0,0,0,0
N=C(N)NCCCCNC(=N)N,N=C(N)NCCCCNC(=N)N,12,1.0,1.0,0,0,0,0
NC1CC1c1cccnc1,NC1CC1C1=CC=CN=C1,10,1.0,1.0,0,0,0,0
C=C1C(O)C(O)C(O)C(O)C1O,C=C1C(O)C(O)C(O)C(O)C1O,12,1.0,1.0,0,0,0,0
Cn1c(S)nc2cccnc21,CN1C(S)=NC2=CC=CN=C21,11,1.0,1.0,0,0,0,0
CC(=O)Nc1nc(C)cs1,CC(=O)NC1=NC(C)=CS1,10,1.0,1.0,0,0,0,0
CCc1cc(C(=O)O)cnc1N,CCC1=CC(C(=O)O)=CN=C1N,12,1.0,1.0,0,0,0,0
CNc1nc2cccnc2s1,CNC1=NC2=CC=CN=C2S1,11,1.0,1.0,0,0,0,0
CSc1nc(=NC(C)=O)ss1,CSC1=NC(=NC(C)=O)SS1,11,1.0,1.0,0,0,0,0
O=C(O)c1cc(O)nc(S)n1,O=C(O)C1=CC(O)=NC(S)=N1,11,1.0,1.0,0,0,0,0
CCc1nnc(S)[nH]1,CCC1=NN=C(S)N1,8,1.0,1.0,0,0,0,0
O=C1Cc2ccccc2C(=O)N1,O=C1CC2=CC=CC=C2C(=O)N1,12,1.0,1.0,0,0,0,0
C=C(C)C1CC=C(C)C(O)C1,C=C(C)C1CC=C(C)C(O)C1,11,1.0,1.0,0,0,0,0
O=C1NCCN1c1ccccc1,O=C1NCCN1C1=CC=CC=C1,12,1.0,1.0,0,0,0,0
c1ccc2c(c1)Cn1nnnc1-2,C1=CC=C2C(=C1)CN1N=NN=C21,12,1.0,1.0,0,0,0,0
CC(N)Cc1cccs1,CC(N)CC1=CC=CS1,9,1.0,1.0,0,0,0,0
Nc1cc(O)nc2ncnn12,NC1=CC(O)=NC2=NC=NN12,11,1.0,1.0,0,0,0,0
C=C(C)C(=O)OCCCCCC,C=C(C)C(=O)OCCCCCC,12,1.0,1.0,0,0,0,0
COC1SC(C)C(O)C(O)C1O,COC1SC(C)C(O)C(O)C1O,12,1.0,1.0,0,0,0,0
Cc1ccc(C(C)CO)cc1O,CC1=CC=C(C(C)CO)C=C1O,12,1.0,1.0,0,0,0,0
O=Cc1ccc(C(=O)O)cc1,O=CC1=CC=C(C(=O)O)C=C1,11,1.0,1.0,0,0,0,0
CCCC(N)=O,CCCC(N)=O,6,1.0,1.0,0,0,0,0
CC1Nc2ccccc2NC1=O,CC1NC2=CC=CC=C2NC1=O,12,1.0,1.0,0,0,0,0
NC(CCCO)C(=O)O,NC(CCCO)C(=O)O,9,1.0,1.0,0,0,0,0
CCOc1cccc2c[nH]nc12,CCOC1=CC=CC2=CNN=C21,12,1.0,1.0,0,0,0,0
COC(=O)CNC(=O)C(F)(F)F,COC(=O)CNC(=O)C(F)(F)F,12,1.0,1.0,0,0,0,0
CC(=O)C1CC=C(C=NO)CC1,CC(=O)C1CC=C(C=NO)CC1,12,1.0,1.0,0,0,0,0
Cn1ncc(C=CC#N)cc1=O,CN1N=CC(C=CC#N)=CC1=O,12,1.0,1.0,0,0,0,0
NCCc1csc(N)n1,NCCC1=CSC(N)=N1,9,1.0,1.0,0,0,0,0
CCC(C)C(C(N)=O)C(C)C,CCC(C)C(C(N)=O)C(C)C,11,1.0,1.0,0,0,0,0
CN(O)C(=O)Nc1ccccc1,CN(O)C(=O)NC1=CC=CC=C1,12,1.0,1.0,0,0,0,0
O=C(CO)C(O)C(O)CO,O=C(CO)C(O)C(O)CO,10,1.0,1.0,0,0,0,0
Cc1ccc(C#N)cc1,CC1=CC=C(C#N)C=C1,9,1.0,1.0,0,0,0,0
C=CCNC(=N)NCCCCN,C=CCNC(=N)NCCCCN,12,1.0,1.0,0,0,0,0
CC1C=CC(C(N)C(=O)O)O1,CC1C=CC(C(N)C(=O)O)O1,11,1.0,1.0,0,0,0,0
NCCCC(CS)C(=O)O,NCCCC(CS)C(=O)O,10,1.0,1.0,0,0,0,0
CCOC(=O)c1cnccc1C,CCOC(=O)C1=CN=CC=C1C,12,1.0,1.0,0,0,0,0
c1ccc2ccccc2c1,C1=CC=C2C=CC=CC2=C1,10,1.0,1.0,0,0,0,0
O=CN(C1CCCCC1)C1CC1,O=CN(C1CCCCC1)C1CC1,12,1.0,1.0,0,0,0,0
O=C1CN2C(=O)CCCCC2N1,O=C1CN2C(=O)CCCCC2N1,12,1.0,1.0,0,0,0,0
O=C1NS(=O)(=O)c2ccccc21,O=C1NS(=O)(=O)C2=CC=CC=C12,12,1.0,1.0,0,0,0,0
O=C(O)c1[nH]nc2c1COCC2,O=C(O)C1=C2COCCC2=NN1,12,1.0,1.0,0,0,0,0
CC1(C)CC(=O)C=C(N)C1,CC1(C)CC(=O)C=C(N)C1,10,1.0,1.0,0,0,0,0
C#CC(C)(C)C,C#CC(C)(C)C,6,1.0,1.0,0,0,0,0
CC(=CC#N)n1nc(C)cc1N,CC(=CC#N)N1N=C(C)C=C1N,12,1.0,1.0,0,0,0,0
O=C(O)C1CC(O)C(CO)N1,O=C(O)C1CC(O)C(CO)N1,11,1.0,1.0,0,0,0,0
O=C(O)Cc1ccc(S)cc1,O=C(O)CC1=CC=C(S)C=C1,11,1.0,1.0,0,0,0,0
COc1ccc(C#N)cc1N,COC1=CC=C(C#N)C=C1N,11,1.0,1.0,0,0,0,0
CC1NCC(O)C(O)C1O,CC1NCC(O)C(O)C1O,10,1.0,1.0,0,0,0,0
O=C(O)C1CCC(C(=O)O)SS1,O=C(O)C1CCC(C(=O)O)SS1,12,1.0,1.0,0,0,0,0
NNC(N)=O,NNC(N)=O,5,1.0,1.0,0,0,0,0
S=C=NCC1CCCCC1,S=C=NCC1CCCCC1,10,1.0,1.0,0,0,0,0
O=C(O)C1CSC(C2CN2)=N1,O=C(O)C1CSC(C2CN2)=N1,11,1.0,1.0,0,0,0,0
S=C(S)NCCN1CCNCC1,S=C(S)NCCN1CCNCC1,12,1.0,1.0,0,0,0,0
CNCCOc1ccccc1,CNCCOC1=CC=CC=C1,11,1.0,1.0,0,0,0,0
CC(NC(=O)CCS)C(=O)O,CC(NC(=O)CCS)C(=O)O,11,1.0,1.0,0,0,0,0
CC(=O)c1cccc(N)c1,CC(=O)C1=CC=CC(N)=C1,10,1.0,1.0,0,0,0,0
O=C(O)C1CNC1C(=O)O,O=C(O)C1CNC1C(=O)O,10,1.0,1.0,0,0,0,0
Nc1ccc2ncccc2c1,NC1=CC=C2N=CC=CC2=C1,11,1.0,1.0,0,0,0,0
OCc1csc(-c2cccs2)c1,OCC1=CSC(C2=CC=CS2)=C1,12,1.0,1.0,0,0,0,0
Cn1ccnc1O,CN1C=CN=C1O,7,1.0,1.0,0,0,0,0
OC1CNC(CF)C(O)C1O,OC1CNC(CF)C(O)C1O,11,1.0,1.0,0,0,0,0
COc1nnc2nn(C)cnc1-2,COC1=C2N=CN(C)N=C2N=N1,12,1.0,1.0,0,0,0,0
c1cc2c(cn1)CNCCC2,C1=CC2=C(C=N1)CNCCC2,11,1.0,1.0,0,0,0,0
NCc1ccc(C(=O)O)cc1,NCC1=CC=C(C(=O)O)C=C1,11,1.0,1.0,0,0,0,0
O=CNCc1ccc(O)cc1,O=CNCC1=CC=C(O)C=C1,11,1.0,1.0,0,0,0,0
NCc1c[nH]c2ccc(F)cc12,NCC1=CNC2=CC=C(F)C=C12,12,1.0,1.0,0,0,0,0
CCOC(=O)c1cccnc1C,CCOC(=O)C1=CC=CN=C1C,12,1.0,1.0,0,0,0,0
COC(C)=O,COC(C)=O,5,1.0,1.0,0,0,0,0
Nc1n[nH]c(-c2ccccn2)n1,NC1=NNC(C2=CC=CC=N2)=N1,12,1.0,1.0,0,0,0,0
Cc1nc(CC(N)C(=O)O)c[nH]1,CC1=NC(CC(N)C(=O)O)=CN1,12,1.0,1.0,0,0,0,0
NCCc1cc(O)ccc1O,NCCC1=CC(O)=CC=C1O,11,1.0,1.0,0,0,0,0
C=CCNC(=O)C(C#N)=NOC,C=CCNC(=O)C(C#N)=NOC,12,1.0,1.0,0,0,0,0
C=C1CC(CC)NC1=O,C=C1CC(CC)NC1=O,9,1.0,1.0,0,0,0,0
COc1ccc(C(C)=NO)cc1,COC1=CC=C(C(C)=NO)C=C1,12,1.0,1.0,0,0,0,0
C=C(C)C(=O)Nc1ccccc1,C=C(C)C(=O)NC1=CC=CC=C1,12,1.0,1.0,0,0,0,0
O=C(O)CCCCS,O=C(O)CCCCS,8,1.0,1.0,0,0,0,0
COc1ccc(CCO)cc1,COC1=CC=C(CCO)C=C1,11,1.0,1.0,0,0,0,0
C=C(C#N)C(O)c1cccnc1,C=C(C#N)C(O)C1=CC=CN=C1,12,1.0,1.0,0,0,0,0
O=Cc1ccncc1,O=CC1=CC=NC=C1,8,1.0,1.0,0,0,0,0
C1=NNCO1,C1=NNCO1,5,1.0,1.0,0,0,0,0
c1ccc(-c2cnco2)cc1,C1=CC=C(C2=CN=CO2)C=C1,11,1.0,1.0,0,0,0,0
NCCCCCC(=O)O,NCCCCCC(=O)O,9,1.0,1.0,0,0,0,0
CCCCN(CCO)N=O,CCCCN(CCO)N=O,10,1.0,1.0,0,0,0,0
Cc1nc2c(C)c(C)ccc2[nH]1,CC1=CC=C2NC(C)=NC2=C1C,12,1.0,1.0,0,0,0,0
CC1(CO)COS(=O)OC1,CC1(CO)COS(=O)OC1,10,1.0,1.0,0,0,0,0
CC(C)CC1NC(=S)NC1=O,CC(C)CC1NC(=S)NC1=O,11,1.0,1.0,0,0,0,0
Cc1c(CN)cnn1O,CC1=C(CN)C=NN1O,9,1.0,1.0,0,0,0,0
O=C1CSc2ccccc2N1,O=C1CSC2=CC=CC=C2N1,11,1.0,1.0,0,0,0,0
O=C1NC(=O)C2(CCCCC2)N1,O=C1NC(=O)C2(CCCCC2)N1,12,1.0,1.0,0,0,0,0
CC1Nc2ccncc2NC1=O,CC1NC2=CC=NC=C2NC1=O,12,1.0,1.0,0,0,0,0
CC(C)(C)c1ccnc(O)n1,CC(C)(C)C1=CC=NC(O)=N1,11,1.0,1.0,0,0,0,0
CC1NCN(O)C1=O,CC1NCN(O)C1=O,8,1.0,1.0,0,0,0,0
CC1OCC(O)C(O)C1O,CC1OCC(O)C(O)C1O,10,1.0,1.0,0,0,0,0
C=O,C=O,2,1.0,1.0,0,0,0,0
c1ccc2c(c1)nc1n2CCC1,C1=CC=C2C(=C1)N=C1CCCN21,12,1.0,1.0,0,0,0,0
Nc1c(F)cnc(O)c1F,NC1=C(F)C=NC(O)=C1F,10,1.0,1.0,0,0,0,0
CN1CCCC1c1ccccn1,CN1CCCC1C1=CC=CC=N1,12,1.0,1.0,0,0,0,0
COC(=O)c1cccc(O)c1O,COC(=O)C1=CC=CC(O)=C1O,12,1.0,1.0,0,0,0,0
NCCC1CCC(C(=O)O)CC1,NCCC1CCC(C(=O)O)CC1,12,1.0,1.0,0,0,0,0
COc1ccccc1CCC=O,COC1=CC=CC=C1CCC=O,12,1.0,1.0,0,0,0,0
Cn1ncc(=S)[nH]c1=S,CN1N=CC(=S)NC1=S,9,1.0,1.0,0,0,0,0
SC1=NC2CCCC(C1)C2,SC1=NC2CCCC(C1)C2,10,1.0,1.0,0,0,0,0
N=C(N)c1ccc(CS)s1,N=C(N)C1=CC=C(CS)S1,10,1.0,1.0,0,0,0,0
N=C(NCC1CC1)n1cccn1,N=C(NCC1CC1)N1C=CC=N1,12,1.0,1.0,0,0,0,0
C=CC(=O)N1CCCCC1,C=CC(=O)N1CCCCC1,10,1.0,1.0,0,0,0,0
c1ccc(Cn2cccc2)cc1,C1=CC=C(CN2C=CC=C2)C=C1,12,1.0,1.0,0,0,0,0
CCCCCCN=C=S,CCCCCCN=C=S,9,1.0,1.0,0,0,0,0
Cc1cccnc1N=O,CC1=CC=CN=C1N=O,9,1.0,1.0,0,0,0,0
CC(CNC(N)=O)NC(N)=O,CC(CNC(N)=O)NC(N)=O,11,1.0,1.0,0,0,0,0
CC(=O)CC1CCCCN1,CC(=O)CC1CCCCN1,10,1.0,1.0,0,0,0,0
Nc1cc(CO)ccc1O,NC1=CC(CO)=CC=C1O,10,1.0,1.0,0,0,0,0
C#CC(C)(C)NC(=O)C(C)C,C#CC(C)(C)NC(=O)C(C)C,11,1.0,1.0,0,0,0,0
CCn1oc2c(c1=O)CNCC2,CCN1OC2=C(CNCC2)C1=O,12,1.0,1.0,0,0,0,0
Cc1ccccc1C(N)C(=O)O,CC1=CC=CC=C1C(N)C(=O)O,12,1.0,1.0,0,0,0,0
CN(C)CCc1cnc(N)s1,CN(C)CCC1=CN=C(N)S1,11,1.0,1.0,0,0,0,0
O=C1OCCC12CC2,O=C1OCCC12CC2,8,1.0,1.0,0,0,0,0
O=C(O)CCNC1=NCCS1,O=C(O)CCNC1=NCCS1,11,1.0,1.0,0,0,0,0
Sc1ccnc(S)n1,SC1=CC=NC(S)=N1,8,1.0,1.0,0,0,0,0
CCC(C)C1NCCNC1=O,CCC(C)C1NCCNC1=O,11,1.0,1.0,0,0,0,0
C=CCC(C)(O)c1ccco1,C=CCC(C)(O)C1=CC=CO1,11,1.0,1.0,0,0,0,0
CC(C)NC(C)C,CC(C)NC(C)C,7,1.0,1.0,0,0,0,0
CN(C)C1CSCSC1,CN(C)C1CSCSC1,9,1.0,1.0,0,0,0,0
FC(F)(F)COC(F)(F)F,FC(F)(F)COC(F)(F)F,10,1.0,1.0,0,0,0,0
CNC(CS)CC(C)C,CNC(CS)CC(C)C,9,1.0,1.0,0,0,0,0
CC1=C(CO)C(C)(O)OC1=O,CC1=C(CO)C(C)(O)OC1=O,11,1.0,1.0,0,0,0,0
COc1cccc(CN=C=S)c1,COC1=CC=CC(CN=C=S)=C1,12,1.0,1.0,0,0,0,0
CCCn1ncc(C(=O)O)c1C,CCCN1N=CC(C(=O)O)=C1C,12,1.0,1.0,0,0,0,0
NC1CC2CC1c1ccccc12,NC1CC2CC1C1=CC=CC=C12,12,1.0,1.0,0,0,0,0
C=CCSC(CC)(CC)C(N)=O,C=CCSC(CC)(CC)C(N)=O,12,1.0,1.0,0,0,0,0
Cc1ccccc1C1=NCCN1,CC1=CC=CC=C1C1=NCCN1,12,1.0,1.0,0,0,0,0
S=C(C1CCCN1)N1CCCC1,S=C(C1CCCN1)N1CCCC1,12,1.0,1.0,0,0,0,0
CCCN(C)C,CCCN(C)C,6,1.0,1.0,0,0,0,0
O=C(O)C=Cc1ccncc1,O=C(O)C=CC1=CC=NC=C1,11,1.0,1.0,0,0,0,0
CC1C(=O)CC2(C(C)C)CC12,CC1C(=O)CC2(C(C)C)CC12,11,1.0,1.0,0,0,0,0
O=C1NCCC(O)C1O,O=C1NCCC(O)C1O,9,1.0,1.0,0,0,0,0
CC1NC(=O)C(=O)OC1C,CC1NC(=O)C(=O)OC1C,10,1.0,1.0,0,0,0,0
NC(=NO)c1ccccc1O,NC(=NO)C1=CC=CC=C1O,11,1.0,1.0,0,0,0,0
CC1CC(N)=NC(C)C1,CC1CC(N)=NC(C)C1,9,1.0,1.0,0,0,0,0
C1N2CN3CN1CN(C2)C3,C1N2CN3CN1CN(C2)C3,10,1.0,1.0,0,0,0,0
C=CC1(C)SC(=O)C(C)=C1O,C=CC1(C)SC(=O)C(C)=C1O,11,1.0,1.0,0,0,0,0
CCNC(=O)c1ccc(N)cc1,CCNC(=O)C1=CC=C(N)C=C1,12,1.0,1.0,0,0,0,0
C=CC(=O)Nc1cccc(F)c1,C=CC(=O)NC1=CC=CC(F)=C1,12,1.0,1.0,0,0,0,0
O=C1C=CCCC1,O=C1C=CCCC1,7,1.0,1.0,0,0,0,0
CCc1ccc(C(=O)O)cc1,CCC1=CC=C(C(=O)O)C=C1,11,1.0,1.0,0,0,0,0
CC(C)=CCO,CC(C)=CCO,6,1.0,1.0,0,0,0,0
CC(C)C1NC(=O)C(C)(O)C1O,CC(C)C1NC(=O)C(C)(O)C1O,12,1.0,1.0,0,0,0,0
Cc1cc(O)c(CCN)cc1O,CC1=CC(O)=C(CCN)C=C1O,12,1.0,1.0,0,0,0,0
CCCNC(=O)c1cc(C)no1,CCCNC(=O)C1=CC(C)=NO1,12,1.0,1.0,0,0,0,0
CCCCOc1ccncc1N,CCCCOC1=CC=NC=C1N,12,1.0,1.0,0,0,0,0
CCCCCCCSC(=S)NN,CCCCCCCSC(=S)NN,12,1.0,1.0,0,0,0,0
CCCN(C=O)C1CCCCC1,CCCN(C=O)C1CCCCC1,12,1.0,1.0,0,0,0,0
OCC1C(O)C(O)C2SCCN12,OCC1C(O)C(O)C2SCCN12,12,1.0,1.0,0,0,0,0
CCC1=C(O)SC(C)C1=O,CCC1=C(O)SC(C)C1=O,10,1.0,1.0,0,0,0,0
N#CCCC#N,N#CCCC#N,6,1.0,1.0,0,0,0,0
CC(=O)N(O)CCC(=O)O,CC(=O)N(O)CCC(=O)O,10,1.0,1.0,0,0,0,0
COS(=O)(=O)O,COS(=O)(=O)O,6,1.0,1.0,0,0,0,0
O=Cc1ccc2cc[nH]c2c1,O=CC1=CC=C2C=CNC2=C1,11,1.0,1.0,0,0,0,0
S=c1ccc2ccccc2o1,S=C1C=CC2=CC=CC=C2O1,11,1.0,1.0,0,0,0,0
CC1CN(CCO)CC(C)O1,CC1CN(CCO)CC(C)O1,11,1.0,1.0,0,0,0,0
Cn1c(N)nc(O)c2ccnc1-2,CN1C(N)=NC(O)=C2C=CN=C21,12,1.0,1.0,0,0,0,0
COC(=O)CNC(=O)C(=O)OC,COC(=O)CNC(=O)C(=O)OC,12,1.0,1.0,0,0,0,0
Cc1cccc(C)c1S,CC1=CC=CC(C)=C1S,9,1.0,1.0,0,0,0,0
O=C(O)C(S)Cc1ccccc1,O=C(O)C(S)CC1=CC=CC=C1,12,1.0,1.0,0,0,0,0
C=C(Cc1ccccc1)C(=O)O,C=C(CC1=CC=CC=C1)C(=O)O,12,1.0,1.0,0,0,0,0
Nc1ccc2c(c1)CN=N2,NC1=CC=C2N=NCC2=C1,10,1.0,1.0,0,0,0,0
O=C1CC(SCCO)N1,O=C1CC(SCCO)N1,9,1.0,1.0,0,0,0,0
CSC(C)CC(N)C(=O)O,CSC(C)CC(N)C(=O)O,10,1.0,1.0,0,0,0,0
CC1OCC2(CN3CCC2C3)O1,CC1OCC2(CN3CCC2C3)O1,12,1.0,1.0,0,0,0,0
CC1=C(C#N)C(=O)NC(C)(C)C1,CC1=C(C#N)C(=O)NC(C)(C)C1,12,1.0,1.0,0,0,0,0
NC1C=CCC(C(=O)O)C1,NC1C=CCC(C(=O)O)C1,10,1.0,1.0,0,0,0,0
OCC1NCC(O)C(O)C1(F)F,OCC1NCC(O)C(O)C1(F)F,12,1.0,1.0,0,0,0,0
N#CC1CN1C(N)=O,N#CC1CN1C(N)=O,8,1.0,1.0,0,0,0,0
CCCC(C(=O)O)C(C)C,CCCC(C(=O)O)C(C)C,10,1.0,1.0,0,0,0,0
S=C1NCCN1,S=C1NCCN1,6,1.0,1.0,0,0,0,0
CC(C)CC(N)C(=O)NO,CC(C)CC(N)C(=O)NO,10,1.0,1.0,0,0,0,0
CC(N)C=CC(=O)O,CC(N)C=CC(=O)O,8,1.0,1.0,0,0,0,0
NNc1cccc2ccccc12,NNC1=CC=CC2=CC=CC=C21,12,1.0,1.0,0,0,0,0
Nc1ccccc1S(=O)(=O)O,NC1=CC=CC=C1S(=O)(=O)O,11,1.0,1.0,0,0,0,0
CNC(=O)OCc1ccccc1,CNC(=O)OCC1=CC=CC=C1,12,1.0,1.0,0,0,0,0
CCCN(O)c1ccccc1,CCCN(O)C1=CC=CC=C1,11,1.0,1.0,0,0,0,0
NC(C(=O)O)C(O)C(=O)O,NC(C(=O)O)C(O)C(=O)O,10,1.0,1.0,0,0,0,0
COC(=O)c1ccccc1,COC(=O)C1=CC=CC=C1,10,1.0,1.0,0,0,0,0
NCc1cccc2ccccc12,NCC1=CC=CC2=CC=CC=C21,12,1.0,1.0,0,0,0,0
COc1cc(C(C)=O)ccc1O,COC1=CC(C(C)=O)=CC=C1O,12,1.0,1.0,0,0,0,0
S=c1nc(N2CCCCC2)ss1,S=C1N=C(N2CCCCC2)SS1,12,1.0,1.0,0,0,0,0
CCC(O)c1ccc(O)cc1,CCC(O)C1=CC=C(O)C=C1,11,1.0,1.0,0,0,0,0
CC(CCC(=O)O)N(O)C=O,CC(CCC(=O)O)N(O)C=O,11,1.0,1.0,0,0,0,0
NCc1c[nH]c(-c2ncc[nH]2)n1,NCC1=CNC(C2=NC=CN2)=N1,12,1.0,1.0,0,0,0,0
Oc1ccccc1-c1c[nH]nn1,OC1=CC=CC=C1C1=CNN=N1,12,1.0,1.0,0,0,0,0
c1ccc(-c2nc[nH]n2)nc1,C1=CC=C(C2=NNC=N2)N=C1,11,1.0,1.0,0,0,0,0
Cc1nc2ccccc2nc1C,CC1=NC2=CC=CC=C2N=C1C,12,1.0,1.0,0,0,0,0
CNCCc1ccc(O)c(O)c1,CNCCC1=CC=C(O)C(O)=C1,12,1.0,1.0,0,0,0,0
CC(F)(F)C(F)(F)F,CC(F)(F)C(F)(F)F,8,1.0,1.0,0,0,0,0
CCC(=O)Nc1ccccc1,CCC(=O)NC1=CC=CC=C1,11,1.0,1.0,0,0,0,0
